id,fecha,latitud,longitud,direccion,barrioNombre,altura,fuste,faseVital,estadoFitosanitario,inclinacion,ahuecamiento,problemaDesrames,problemaDescalzado,problemaFustePartido,problemaObjetoExtranio,problemaGrieta,problemaDesequilibrioCopa,manejoInadecuado,intervenciones,distForestalAdecuada,interf,cazuela,levantamientoVereda,observaciones,especieNombre,lugarRelevamientoNombre,tipoLugarNombre
61325,7/4/2018,-31.41752935,-64.16506168,1339,Juniors,Mayor a 10m,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Jacarandá,Juan  José Paso 1300-1400,Calle
61326,7/4/2018,-31.41751104,-64.16516427,1325,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Crespón,Juan  José Paso 1300-1400,Calle
61327,7/4/2018,-31.41748987,-64.16528095,/-1309,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,Posadas 297,F,Juan  José Paso 1300-1400,Calle
61328,7/4/2018,-31.41746326,-64.16541874,/-1309,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Añoso,Malo,No,Leve,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,Juan  José Paso 1300-1400,Calle
61329,7/4/2018,-31.4174252,-64.16561991,1291,Juniors,Menor a 4m.,"Menor a 0,10m.",Recién implantado,Bueno,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Lapacho Amarilla,Juan  José Paso 1200-1300,Calle
61330,7/4/2018,-31.4174149,-64.16568495,1285,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Ligustro Aureo,Juan  José Paso 1200-1300,Calle
61331,7/4/2018,-31.41740603,-64.16573893,1275,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Malo,No,No,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Lapacho Rosado,Juan  José Paso 1200-1300,Calle
61332,7/4/2018,-31.41739058,-64.16582812,1267,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Acacia Blanca,Juan  José Paso 1200-1300,Calle
61333,7/4/2018,-31.41736712,-64.16592199,1257,Juniors,Menor a 4m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Otra especie,Juan  José Paso 1200-1300,Calle
61334,7/4/2018,-31.41734452,-64.16601688,1257,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Ligustro Aureo,Juan  José Paso 1200-1300,Calle
61335,7/4/2018,-31.41732535,-64.16611377,1241,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,Juan  José Paso 1200-1300,Calle
61336,7/4/2018,-31.41731047,-64.16620933,1239,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,Juan  José Paso 1200-1300,Calle
61337,7/4/2018,-31.41728643,-64.16631695,1221,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Ligustro Aureo,Juan  José Paso 1200-1300,Calle
61338,7/4/2018,-31.4172707,-64.16639674,1221,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,Juan  José Paso 1200-1300,Calle
61339,7/4/2018,-31.4172521,-64.1664809,1215,Juniors,Menor a 4m.,"Menor a 0,10m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Crespón,Juan  José Paso 1200-1300,Calle
61340,7/4/2018,-31.41724151,-64.16654695,1215,Juniors,Menor a 4m.,"Menor a 0,10m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Crespón,Juan  José Paso 1200-1300,Calle
61341,7/4/2018,-31.41723178,-64.16659053,1215,Juniors,Menor a 4m.,"Menor a 0,10m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Crespón,Juan  José Paso 1200-1300,Calle
61520,7/5/2018,-31.42063801,-64.16984808,/-698,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Adecuada,No,esquina arenales 285,Crespón,La Plata 600-700,Calle
61521,7/5/2018,-31.42054102,-64.16980449,694,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Cazuela adecuada,,,F,La Plata 600-700,Calle
61522,7/5/2018,-31.42048981,-64.16979007,684,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Adecuada,No,,Fresno Americano,La Plata 600-700,Calle
61523,7/5/2018,-31.42040769,-64.16976426,684,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Adecuada,No,,Fresno Americano,La Plata 600-700,Calle
61524,7/5/2018,-31.42035648,-64.16974716,676,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Adecuada,No,,Fresno Americano,La Plata 600-700,Calle
61525,7/5/2018,-31.42031184,-64.16973609,676,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,TRUE,Adecuada,No,,Fresno Americano,La Plata 600-700,Calle
61526,7/5/2018,-31.42025548,-64.1697247,630,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,Leve,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Acacia Blanca,La Plata 600-700,Calle
61527,7/5/2018,-31.42020312,-64.16971464,630,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Acacia Blanca,La Plata 600-700,Calle
61528,7/5/2018,-31.42013216,-64.16969083,620,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Adecuada,No,,Siempre Verde,La Plata 600-700,Calle
61529,7/5/2018,-31.42009096,-64.16967474,614,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Sin intervenciones,TRUE,FALSE,Inadecuada,Leve,,Fresno Americano,La Plata 600-700,Calle
61530,7/5/2018,-31.42004519,-64.16966233,/-610,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Inadecuada,No,esquina zuviria 986,Fresno Americano,La Plata 600-700,Calle
61531,7/5/2018,-31.41994991,-64.16964859,596,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Palo Borracho,La Plata 500-600,Calle
61532,7/5/2018,-31.41988983,-64.16963048,596,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,TRUE,Franja Verde,No,,Lapacho Rosado,La Plata 500-600,Calle
61533,7/5/2018,-31.41981601,-64.1696154,580,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,La Plata 500-600,Calle
61534,7/5/2018,-31.41974333,-64.16959293,580,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,La Plata 500-600,Calle
61535,7/5/2018,-31.41966723,-64.16956712,572,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Crespón,La Plata 500-600,Calle
61536,7/5/2018,-31.41960972,-64.16954901,572,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Crespón,La Plata 500-600,Calle
61537,7/5/2018,-31.41954162,-64.16954331,554,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,,F,La Plata 500-600,Calle
61538,7/5/2018,-31.41940801,-64.16950107,/-520,Juniors,Mayor a 10m,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,Leve,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Leve,Mantenimiento,TRUE,TRUE,Franja Verde,Considerable,,Paraíso,La Plata 500-600,Calle
61539,7/5/2018,-31.41934048,-64.1694776,530,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,Leve,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,La Plata 500-600,Calle
61540,7/5/2018,-31.41922289,-64.16945815,518,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,Leve,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Algarrobo,La Plata 500-600,Calle
61541,7/5/2018,-31.41907096,-64.16941289,512,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,La Plata 500-600,Calle
61542,7/5/2018,-31.41885408,-64.16935924,496,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,Leve,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,La Plata 400-500,Calle
61543,7/5/2018,-31.41874736,-64.1693284,486,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Brachichito,La Plata 400-500,Calle
61544,7/5/2018,-31.41867669,-64.16930493,486,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Crespón,La Plata 400-500,Calle
61545,7/5/2018,-31.41862376,-64.16928548,466,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Leve,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Tipa Blanca,La Plata 400-500,Calle
61546,7/5/2018,-31.41856425,-64.16926671,466,Juniors,Mayor a 10m,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Acacia Visco,La Plata 400-500,Calle
61547,7/5/2018,-31.41846811,-64.16925229,466,Juniors,Mayor a 10m,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Leve,Mantenimiento,TRUE,TRUE,Inadecuada,Considerable,,Acacia Visco,La Plata 400-500,Calle
61548,7/5/2018,-31.41838971,-64.16923553,426,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,FALSE,FALSE,Franja Verde,No,,Lapacho Rosado,La Plata 400-500,Calle
61549,7/5/2018,-31.41817656,-64.16918255,426,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Lapacho Rosado,La Plata 400-500,Calle
61550,7/5/2018,-31.41804952,-64.16915037,/-420,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,,F,La Plata 400-500,Calle
61551,7/5/2018,-31.41801261,-64.16914131,402,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,Leve,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Leve,Mantenimiento,FALSE,FALSE,Franja Verde,No,,Siempre Verde,La Plata 400-500,Calle
61552,7/5/2018,-31.41795453,-64.16912455,402,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Decrépito,Malo,No,Severo,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Severo,Mantenimiento,FALSE,FALSE,Franja Verde,No,,Siempre Verde,La Plata 400-500,Calle
61553,7/5/2018,-31.41791161,-64.1691108,402,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,Leve,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,La Plata 400-500,Calle
61554,7/5/2018,-31.41790074,-64.16910209,402,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,Leve,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,La Plata 400-500,Calle
61555,7/5/2018,-31.41777713,-64.16911416,398,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,TRUE,Franja Verde,No,,Siempre Verde,La Plata 300-400,Calle
61556,7/5/2018,-31.41769015,-64.16907627,380,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Adecuada,Leve,,Jacarandá,La Plata 300-400,Calle
61557,7/5/2018,-31.41755939,-64.16904174,378,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Severa,Leve,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,La Plata 300-400,Calle
61558,7/5/2018,-31.41740718,-64.16901324,366,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Siempre Verde,La Plata 300-400,Calle
61559,7/5/2018,-31.41730646,-64.16898139,358,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Leve,Mantenimiento,TRUE,TRUE,Franja Verde,No,,Fresno Americano,La Plata 300-400,Calle
61560,7/5/2018,-31.41721719,-64.16896295,358,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Severo,Mantenimiento,TRUE,FALSE,Franja Verde,Leve,,Fresno Americano,La Plata 300-400,Calle
61561,7/5/2018,-31.41715653,-64.16894417,352,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,Leve,,Mora Negra - Blanca,La Plata 300-400,Calle
61562,7/5/2018,-31.4171056,-64.16892171,344,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Leve,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Lapacho Rosado,La Plata 300-400,Calle
61563,7/5/2018,-31.41704609,-64.16890763,326,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,Leve,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,TRUE,Franja Verde,No,,Mora Negra - Blanca,La Plata 300-400,Calle
61564,7/5/2018,-31.4170169,-64.16889958,318,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,parece ser guaran amarillo,Otra especie,La Plata 300-400,Calle
61565,7/5/2018,-31.41695625,-64.16888751,318,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Decrépito,Malo,Leve,Severo,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Severo,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Tipa Blanca,La Plata 300-400,Calle
61566,7/5/2018,-31.41691075,-64.16887108,318,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Palmera Pindó,La Plata 300-400,Calle
61567,7/5/2018,-31.41687728,-64.16886438,318,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Decrépito,Regular,Leve,Severo,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Leve,Mantenimiento,TRUE,TRUE,Inadecuada,No,,Tipa Blanca,La Plata 300-400,Calle
61568,7/5/2018,-31.41902204,-64.16926973,507,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,La Plata 400-500,Calle
61569,7/5/2018,-31.41907068,-64.16928682,507,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,La Plata 400-500,Calle
61570,7/5/2018,-31.41914735,-64.16930761,507,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Severo,Mantenimiento,TRUE,FALSE,Adecuada,No,,Siempre Verde,La Plata 400-500,Calle
61571,7/5/2018,-31.41933276,-64.16937668,521,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Severa,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Leve,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Fresno Americano,La Plata 400-500,Calle
61572,7/5/2018,-31.419406,-64.16939981,521,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,La Plata 400-500,Calle
61573,7/5/2018,-31.41946437,-64.16942731,531,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Algarrobo,La Plata 400-500,Calle
61574,7/5/2018,-31.41948697,-64.16943904,549,Juniors,Mayor a 10m,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Inadecuada,Leve,,Jacarandá,La Plata 400-500,Calle
61575,7/5/2018,-31.41952875,-64.16944776,553,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Adecuada,No,,Fresno Americano,La Plata 400-500,Calle
61576,7/5/2018,-31.41957252,-64.1694615,/-557,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Adecuada,Leve,,Siempre Verde,La Plata 400-500,Calle
61577,7/5/2018,-31.41970614,-64.16947894,571,Juniors,Mayor a 10m,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Cipres,La Plata 400-500,Calle
61578,7/5/2018,-31.41978911,-64.16950073,571,Juniors,Mayor a 10m,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Adecuada,No,,Cipres,La Plata 400-500,Calle
61579,7/5/2018,-31.41986064,-64.16952152,581,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Adecuada,No,,Siempre Verde,La Plata 400-500,Calle
61580,7/5/2018,-31.41991958,-64.16953325,597,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,La Plata 400-500,Calle
61581,7/5/2018,-31.41996421,-64.1695413,597,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Decrépito,Malo,Leve,Severo,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Severo,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,La Plata 400-500,Calle
61582,7/5/2018,-31.41999483,-64.16955136,597,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Severa,Leve,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Severo,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,La Plata 400-500,Calle
61583,7/5/2018,-31.42007151,-64.16956846,605,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,La Plata 600-700,Calle
61584,7/5/2018,-31.42014418,-64.16959293,605,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,La Plata 600-700,Calle
61585,7/5/2018,-31.42018424,-64.16960567,605,Juniors,Entre 4m. y 7m.,"Menor a 0,10m.",Maduro,Regular,Leve,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,FALSE,FALSE,Franja Verde,No,,Fresno Americano,La Plata 600-700,Calle
61586,7/5/2018,-31.42024918,-64.1696154,611,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,Leve,,Fresno Americano,La Plata 600-700,Calle
61587,7/5/2018,-31.42031127,-64.16963618,611,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Adecuada,No,,Fresno Americano,La Plata 600-700,Calle
61588,7/5/2018,-31.42036992,-64.16965194,619,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,,F,La Plata 600-700,Calle
61589,7/5/2018,-31.42042772,-64.16966166,619,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,Leve,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Adecuada,No,,Siempre Verde,La Plata 600-700,Calle
61590,7/5/2018,-31.42047664,-64.16967474,655,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,Severo,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Inadecuada,No,,Fresno Americano,La Plata 600-700,Calle
61591,7/5/2018,-31.42052156,-64.16968983,655,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Inadecuada,Leve,,Fresno Americano,La Plata 600-700,Calle
